File,Code,Excel Name,Excel MRP,PDF Name,PDF MRP,Match Reason
Living Room Furniture.xlsx,TFL-STD-101 WD,Sidetable,7980.0,Side Table,7980.0,Measurement Match
Living Room Furniture.xlsx,TFL-STD-102 WD,Sidetable,7990.0,Side Table,7990.0,Measurement Match
Living Room Furniture.xlsx,TFL-STD-103 WD,Sidetable,4990.0,Side Table,4990.0,Measurement Match
Living Room Furniture.xlsx,TFL-DSC-201 LB,Showcase,25550.0,Showcase,25550.0,Measurement Match
Living Room Furniture.xlsx,TFL-DSC-202 LB,Showcase,28000.0,Showcase,28000.0,Measurement Match
Reading Table.xlsx,TFL-RET-202 LB,Reading Table,7400.0,Reading Table,7400.0,Measurement Match
Reading Table.xlsx,TFL-RET-203 LB,Reading Table,7800.0,Reading Table,7800.0,Measurement Match
Shoe Rack.xlsx,TFL-SRK-202 LB,Shoe Rack,6500.0,Shoe Rack,6500.0,Measurement Match
Shoe Rack.xlsx,TFL-SRK-203 LB,Shoe Rack,7500.0,Shoe Rack,7500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-102 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-103 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-104 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-105 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-106 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-107 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-108 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-109 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-110 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-111 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-112 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-113 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-114 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-115 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Steel Almirah.xlsx,TFL-STA-116 MT,2-Door Steel Almirah,28500.0,Steel Almirah UV (2 Door),28500.0,Measurement Match
Tv Cabinet.xlsx,TFL-TVC-111 LB,TV Cabinet,15500.0,NO MATCH IN PDF,,
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-204 LB,King Bed ,19100.0,Bed (King),19100.0,Variant Name Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BST-204 LB,Bed Side Table,4200.0,Bed Side Table,4200.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-205 LB,Double Bed,16300.0,Bed (Double),16300.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-205 LB,King Bed ,18500.0,Bed (King),18500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BST-205 LB,Bed Side Table,3000.0,Bed Side Table,3000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-206 LB,Double Bed,16500.0,Bed (Double),16500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-206 LB,King Bed ,18900.0,Bed (King),18900.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BST-206 LB,Bed Side Table,5250.0,NO MATCH IN PDF,,
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-401 WD,Double Bed,28500.0,Bed (Double),28500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-401 WD,Queen Bed,30500.0,Bed (Queen),30500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-401 WD,King Bed,32500.0,Bed (King),32500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-402 WD,Bed (Double),26500.0,Bed (Double),26500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-402 WD,Bed (Queen),28500.0,Bed (Queen),28500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-402 WD,Bed (King),30500.0,Bed (King),30500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BST-402 WD,Bed,9900.0,Bed,9900.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-403 WD,Bed (Double),28000.0,Bed (Double),28000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-403 WD,Bed (Queen),30000.0,Bed (Queen),30000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-403 WD,Bed (King),32000.0,Bed (King),32000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-404 WD,Bed (Double),26000.0,Bed (Double),26000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-404 WD,Bed (Queen),27500.0,Bed (Queen),27500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-404 WD,Bed (King),29500.0,Bed (King),29500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-405 WD,Bed (Double),27500.0,Bed (Double),27500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-405 WD,Bed (Queen),29500.0,Bed (Queen),29500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-405 WD,Bed (King),31500.0,Bed (King),31500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BST-405 WD,Bed Side Table,10000.0,Bed Side Table,10000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-406 WD,Bed (Double),30500.0,Bed (Double),30500.0,Variant Name Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BST-406 WD,Bed Side Table,10000.0,Bed Side Table,10000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-407 WD,Bed (Double),30500.0,Bed (Double),30500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-407 WD,Bed (Queen),32500.0,Bed (Queen),32500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BED-407 WD,Bed (King),34500.0,Bed (King),34500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-BST-407 WD,Bed Side Table,10000.0,Bed Side Table,10000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-DST-204 LB,Dressing Table,10990.0,Dressing Table,10990.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-DST-205 LB,Dressing Table,13500.0,Dressing Table,13500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-DST-206 LB,Dressing Table,12700.0,Dressing Table,12700.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-DST-402 WD,Dressing Table,22000.0,Dressing Table,22000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-DST-405 WD,Dressing Table,23200.0,Dressing Table,23200.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-DST-406 WD,Dressing Table,23500.0,Dressing Table,23500.0,Variant Name Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-DST-407 WD,Dressing Table,22500.0,Dressing Table,22500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-206 LB,2-Door Cupboard,19100.0,Cupboard (2 Door),19100.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-205 LB-2D,2-Door Cupboard,17100.0,Cupboard (2 Door),17100.0,Variant Name Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-205 LB-3D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Variant + Closest Meas
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-205 LB-3D,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-204 LB-2D,2-Door Cupboard,17990.0,Cupboard (2 Door),17990.0,Variant Name Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-204 LB-3D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-402 WD,2-Door Cupboard,42990.0,Cupboard (2 Door),42990.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-405 WD,2-Door Cupboard,43990.0,Cupboard (2 Door),43990.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-406 WD,3-Door Cupboard,57500.0,Cupboard (2 Door),57500.0,Only 1 Option
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-CBD-407 WD,2-Door Cupboard,44500.0,Cupboard (2 Door),44500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-WDR-402 WD,Wardrobe,42000.0,Wardrobe,42000.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-COD-405 WD,Chest of Drawer,32500.0,Chest of Drawer,32500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-WDR-407 WD,Wardrobe,43500.0,Wardrobe,43500.0,Measurement Match
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-WDD-204 LB,Wardrobe,19590.0,NO MATCH IN PDF,,
10 Bed Room Set-3_backup_20260802_102020.xlsx,TFL-COD-205 LB,Wardrobe,13980.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-109 LB,King Bed,16050.0,Bed (King),16050.0,Variant Name Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-109 LB,Bed Side Table,3900.0,Bed Side Table,3900.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-110 LB,Double Bed,19300.0,Bed (Double),19300.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-110 LB,Bed Side Table,3990.0,Bed Side Table,3990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-111 LB,Double Bed,15900.0,Bed (Double),15900.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-111 LB,Bed Side Table,4990.0,Bed Side Table,4990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-112 LB,Double Bed,14500.0,Bed (Double),14500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-112 LB,Bed Side Table,5250.0,Bed Side Table,5250.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-113 LB,Double Bed,15500.0,Bed (Double),15500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-113 LB,Bed Side Table,5500.0,Bed Side Table,5500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-114 LB,Double Bed,15500.0,Bed (Double),15500.0,Variant Name Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-114 LB,Bed side table,5590.0,Bed side table,5590.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-116 MT,Double Bed,22000.0,Bed (Double),22000.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-116 MT,Bed Side Table,5900.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-201 LB,Double Bed,15600.0,LB Bed (Double),15600.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-201 LB,King Bed ,18500.0,Bed (King),18500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-201 LB,Bed Side Table,4800.0,Bed Side Table,4800.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-202 LB,Double Bed,13000.0,Bed (Double),13000.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-202 LB,King Bed ,17800.0,Bed (King),17800.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-202 LB,Bed Side Table,2900.0,Bed Side Table,2900.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-203 LB,Double Bed,14980.0,Bed (Double),14980.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BED-203 LB,King Bed ,18500.0,Bed (King),18500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-BST-203 LB,Bed Side Table,4400.0,Bed Side Table,4400.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-109 LB,Dressing Table,10900.0,Dressing Table,10900.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-111 LB,Dressing Table,9990.0,Dressing Table,9990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-112 LB,Dressing Table,11990.0,Dressing Table,11990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-113 LB,Dressing Table,12990.0,Dressing Table,12990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-114 LB,Dressing Table,11500.0,Dressing Table,11500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-116 MT,Dressing Table,14990.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-110 LB,Dressing Table,11990.0,Dressing Table,11990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-203 LB,Dressing Table,12990.0,Dressing Table,12990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-202 LB,Dressing Table,13500.0,Dressing Table,13500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-DST-201 LB,Dressing Table,9980.0,Dressing Table,9980.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-203 LB-2D,2-Door Cupboard,17900.0,Cupboard (2 Door),17900.0,Variant Name Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-203 LB-3D,3-Door Cupboard,23000.0,Cupboard (3 Door),23000.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-202 LB-3D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-202 LB-3D,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-202 LB-2D,2-Door Cupboard,18990.0,Cupboard (2 Door),18990.0,Variant Name Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-201 LB-1D,1-Door Cupboard,9750.0,MULTIPLE MATCHES - AMBIGUOUS,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-201 LB-2D,2-Door Cupboard,15900.0,Cupboard (2 Door),15900.0,Variant + Closest Meas
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-201 LB-3D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-201 LB-3D,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Variant + Closest Meas
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-109 LB-2D,2-Door Cupboard,16550.0,Cupboard (2-Door),16550.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-109 LB-3D,3-Door Cupboard,24990.0,Cupboard (3 Door),24990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-110 LB-2D,2-Door Cupboard,16610.0,Cupboard (2-Door),16610.0,Variant Name Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-111 LB-2D,2-Door Cupboard,17110.0,Cupboard (2-Door),17110.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-112 LB-2D,2-Door Cupboard,16550.0,Cupboard (2-Door),16550.0,Variant Name Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-112 LB-3D,3-Door Cupboard,24800.0,Cupboard (3 Door),24800.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-113 LB-2D,2-Door Cupboard,16800.0,Cupboard (2 Door),16800.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-113 LB-3D,3-Door Cupboard,24990.0,Cupboard (3 Door),24990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-114 LB-2D,2-Door Cupboard,16550.0,Cupboard (2 Door),16550.0,Variant Name Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-CBD-116 MT-2D,2-Door Cupboard,19990.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-COD-110 LB,Chest of Drawer,15500.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-WDR-110 LB,Wardrobe,16100.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-COD-111 LB,Chest of Drawer,15900.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-WDR-112 LB,Wardrobe,20400.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-COD-113 LB,Chest of Drawer,15900.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-COD-114 LB,Chest of Drawer,15990.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-COD-109 LB,Chest of Drawer,14200.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-COD-116 MT,Chest of Drawer ,19990.0,Chest of Drawer,19990.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-WDR-202 LB,Wardrobe,17500.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-WDR-201 LB,Wardrobe,17500.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-COD-203 LB,Chest of Drawer,13990.0,NO MATCH IN PDF,,
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-ALN-201 LB,Alna,5700.0,Alna,5700.0,Measurement Match
10 Bedroom Set_backup_20260802_102020.xlsx,TFL-ALN-202 LB,Alna,7400.0,Alna,7400.0,Variant Name Match
4 Product_backup_20260802_102020.xlsx,TFL-CBD-205 LB-3D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Variant + Closest Meas
4 Product_backup_20260802_102020.xlsx,TFL-CBD-205 LB-3D,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Measurement Match
4 Product_backup_20260802_102020.xlsx,TFL-CBD-204 LB-2D,2-Door Cupboard,17990.0,Cupboard (2 Door),17990.0,Variant Name Match
4 Product_backup_20260802_102020.xlsx,TFL-CBD-204 LB-2D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
4 Product_backup_20260802_102020.xlsx,TFL-CBD-204 LB-3D,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Variant + Closest Meas
4 Product_backup_20260802_102020.xlsx,TFL-COD-118 LB,Chest of Drawer ,17500.0,NO MATCH IN PDF,,
4 Product_backup_20260802_102020.xlsx,TFL-CBD-207 LB-3D,3-Door Cupboard,24200.0,Cupboard (3 Door),24200.0,Measurement Match
4 Product_backup_20260802_102020.xlsx,TFL-CBD-208 LB-2D,2-Door Cupboard,26000.0,Cupboard Cum Dressing Tabl;e (2 Door),26000.0,Measurement Match
4 Product_backup_20260802_102020.xlsx,TFL-CBD-208 LB-3D,3-Door Cupboard,32000.0,Cupboard Cum Dressing Tabl;e (3 Door),32000.0,Measurement Match
4 Product_backup_20260802_102020.xlsx,TFL-WDR-406 WD,Wardrobe,0,NO MATCH IN PDF,,
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-BST-120 LB,Bed side table,3550.0,Bed side table,3550.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-BED-119 LB,Double Bed,16800.0,Bed (Double),16800.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-BST-119 LB,Bed Side Table,5000.0,Bed Side Table,5000.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-BED-118 LB,Double Bed,16800.0,Bed (Double),16800.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-BST-118 LB,Bed Side Table,5000.0,Bed Side Table,5000.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-BED-117 LB,Double Bed,16800.0,Bed (Double),16800.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-BST-117 LB,Bed Side Table,5000.0,Bed Side Table,5000.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-DST-117 LB,Dressing Table,13500.0,Dressing Table,13500.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-DST-118 LB,Dressing Table,14000.0,Dressing Table,14000.0,Variant Name Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-DST-119 LB,Dressing Table,13000.0,NO MATCH IN PDF,,
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-DST-120 LB,Dressing Table,13500.0,NO MATCH IN PDF,,
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-CBD-117 LB-2D,2-Door Cupboard,18200.0,Cupboard UV (2-Door),18200.0,Variant Name Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-CBD-117 LB-3D,3-Door Cupboard,24900.0,Cupboard UV (3 Door),24900.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-CBD-117 LB-3D,3-Door Cupboard,27900.0,Cupboard UV (3 Door),27900.0,Measurement Match
Bedroom Set Uv Print_backup_20260802_102020.xlsx,TFL-CBD-118 LB-2D,2-Door Cupboard,18200.0,Cupboard UV (2 Door),18200.0,Variant Name Match
